experiment,run,scenario,file_size_bytes,chunk_size_bytes,window_size,timeout_s,max_retries,delay_mean_ms,delay_std_ms,loss_probability,original_data_packets,total_data_packets,retransmitted_packets,ack_packets_sent,ack_packets_received,data_packets_lost,ack_packets_lost,useful_data_bytes,data_bytes_sent,ack_bytes_sent,total_bytes_sent,duration_s,throughput_bps,network_throughput_bps,mean_rtt_s,efficiency_ratio
jitter,28,A,524288,1024,4,1.0,100,10,1,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.6053312977706864,201236.5953031077,209097.39980713534,0.020290539749780914,0.5
jitter,28,B,524288,1024,4,1.0,100,50,1,0.1,512,771,259,689,623,82,66,524288,789504,27560,817064,80.70165039617953,6496.6205452574,10124.501741772066,0.17881118467655333,0.3506849315068493
jitter,28,C,524288,1024,4,1.0,100,100,1,0.2,512,971,459,801,662,170,139,524288,994304,32040,1026344,149.72432716870665,3501.688803111079,6854.891382103418,0.3644309955899882,0.28893905191873587
jitter,29,A,524288,1024,4,1.0,100,10,1,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.6079033854822304,201038.12239311668,208891.1740490978,0.020321914814901566,0.5
jitter,29,B,524288,1024,4,1.0,100,50,1,0.1,512,708,196,645,570,63,75,524288,724992,25800,750792,64.39433588550239,8141.834103735779,11659.286328147875,0.13858206891262603,0.37841832963784183
jitter,29,C,524288,1024,4,1.0,100,100,1,0.2,512,1007,495,808,650,199,158,524288,1031168,32320,1063488,160.76295886109327,3261.2487585091626,6615.255202654633,0.31000738136058115,0.2820936639118457
jitter,30,A,524288,1024,4,1.0,100,10,1,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.6003707178174915,201620.48295945989,209496.28307506378,0.02024671314643993,0.5
jitter,30,B,524288,1024,4,1.0,100,50,1,0.1,512,796,284,698,637,98,61,524288,815104,27920,843024,87.18518413151733,6013.498798249031,9669.349309721167,0.14592877377589902,0.3427041499330656
jitter,30,C,524288,1024,4,1.0,100,100,1,0.2,512,978,466,772,612,206,160,524288,1001472,30880,1032352,152.88004668017703,3429.40763942075,6752.692862265187,0.3152583862748494,0.2925714285714286
jitter,1,A,524288,1024,4,1.0,100,10,1.5,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.6279394735014585,199505.35592109367,207298.5338867614,0.02049895827718996,0.5
jitter,1,B,524288,1024,4,1.0,100,50,1.5,0.1,512,761,249,681,614,80,67,524288,779264,27240,806504,80.56217902836853,6507.867665984821,10010.950668501704,0.21100501780993028,0.3550624133148405
jitter,1,C,524288,1024,4,1.0,100,100,1.5,0.2,512,1052,540,840,681,212,159,524288,1077248,33600,1110848,173.16888514167874,3027.610875770505,6414.824459319904,0.3411123126389882,0.27061310782241016
jitter,2,A,524288,1024,4,1.0,100,10,1.5,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.6402856406097244,198572.45441024538,206329.1909106456,0.020585463309777785,0.5
jitter,2,B,524288,1024,4,1.0,100,50,1.5,0.1,512,723,211,659,581,64,78,524288,740352,26360,766712,68.65877609499898,7636.1396141780115,11166.99195073252,0.13680612730588873,0.3704775687409551
jitter,2,C,524288,1024,4,1.0,100,100,1.5,0.2,512,1028,516,828,650,200,178,524288,1052672,33120,1085792,166.23541744031945,3153.888672299486,6531.652620837029,0.3573564096752954,0.27586206896551724
jitter,3,A,524288,1024,4,1.0,100,10,1.5,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.6141598923207825,200556.97493489998,208391.2317682945,0.020368412961092312,0.5
jitter,3,B,524288,1024,4,1.0,100,50,1.5,0.1,512,712,200,654,607,58,47,524288,729088,26160,755248,64.8752486130774,8081.47962756809,11641.543056033219,0.16362055329735756,0.37481698389458273
